Wake Forest University Baptist Medical Center,http://www.wfubmc.edu,united_states
Northeastern Wildlife,http://www.northeasternwildlife.com/ ,united_states
Ann & Robert H. Lurie Children's Hospital of Chicago Hematology Lab,https://www.luriechildrens.org/en-us/care-services/specialties-services/pathology-laboratory-medicine/divsions/laboratory-medicine/Pages/hematology-laboratory.aspx,united_states
Ann & Robert H. Lurie Children's Hospital of Chicago Fish Facility,https://www.luriechildrens.org/en-us/research/facilities/Pages/fish-facility.aspx,united_states
BloodCenter of Wisconsin (Wisconsin Tissue Bank),https://www.bcw.edu/bcw/index.htm,united_states
CMIC, Inc.,http://www.cmic-inc.com,united_states
Experimur,http://www.Experimur.com,united_states
Glenbrook Hospital,http://www.northshore.org/locations/our-hospitals/glenbrook-hospital/,united_states
Illinois Institute of Technology Pritzker Institute Medical Imaging Research Center,http://mirc1.mirc.iit.edu/,united_states
IIT Research Institute,http://www.iitri.org,united_states
Loyola University Chicago HSD Stritch SoM Oncology Research Institute,http://ssom.luc.edu/oncology_institute/aboutus/,united_states
Northwestern University Robert H. Lurie Comprehensive Cancer Center - Pathology Core,http://pathcore.facilities.northwestern.edu/contact/,united_states
Northeastern University - Robert H. Lurie Comprehensive Cancer Center,http://cancer.northwestern.edu/,united_states
Oklahoma Center for Neuroscience,http://www.oumedicine.com,united_states
Rimedion,http://www.rimedion.com/,united_states
Rush University Medical Center Preclinical Catheterization Laboratory,https://www.rushu.rush.edu/research/office-associate-provost-research/core-research-facilities/preclinical-catheterization-laboratory,united_states
Rush University Medical Center Live Animal Imaging Core Facility,https://www.rushu.rush.edu/research/other-research-resources/core-research-facilities/live-animal-imaging-core-facility,united_states
Rush university Medical Center Facility for Rodent Models of Human Brain Disease,https://www.rushu.rush.edu/research/other-research-resources/core-research-facilities/facility-rodent-models-human-brain-disease,united_states
Southern Illinois University SoM Simmons Cancer Institute Tissue Banking Facility,http://www.siumed.edu/cancer/tissuebank.html,united_states
Southern Illinois University SoM Simmons Cancer Institute Molecular Core Facility,http://www.siumed.edu/cancer/core.html,united_states
SGS Life Science Services,http://www.sgs.com/lifescience,united_states
University of Chicago - Pharmacology Core,http://pharmacology.bsd.uchicago.edu/,united_states
Vanquish Oncology,http://vanquishoncology.com/,united_states
Washington University in St. Louis SoM Pre-Clinical Imaging Facility,http://research.wustl.edu/Cores/AddUpdateCore/CoreRecords/Pages/215.aspx,united_states
Hera BioLabs,http://www.herabiolabs.com/,united_states
James Graham Brown Cancer Center,http://www.browncancercenter.org/research/shared-research-facilities/molecular-modeling/,united_states
AllTranz,http://www.alltranz.com,united_states
BioDevelopment Associates,http://www.biodevelopment.com/,united_states
CiToxLAB,http://www.citoxlab.com/,united_states
KCAS,http://www.kcasbio.com/,united_states
Cellular Engineering Technologies,http://www.celleng-tech.com,united_states
Exemplar Genetics,http://www.exemplargenetics.com,united_states
Iowa State University CoVM Lloyd Veterinary Medical Center,https://vetmed.iastate.edu/vmc,united_states
Oncology Services,http://www.oncology-services.com/,united_states
University of Iowa Tissue Procurement Core,https://www.icts.uiowa.edu/tissueprocurement/tissueProcurement.jsp,united_states
AIT Bioscience,http://www.aitbioscience.com/,united_states
Anson Group,http://www.ansongroup.com/,united_states
BASi (Bioanalytical Systems, Inc.),http://www.basinc.com,united_states
Cook Pharmica,http://cookpharmica.com/,united_states
Indiana University School of Medicine Angio BioCore,http://cancer.iu.edu/research-trials/facilities/angiogenesis/index.shtml,united_states
Indiana University SoM Tissue Procurement & Distribution,http://www.cancer.iu.edu/research-trials/facilities/tissue/index.shtml,united_states
Indiana University SoM Simon Cancer Center Multiplex Analysis Core,http://www.cancer.iu.edu/research-trials/facilities/mac/index.shtml,united_states
Indiana University SoM Simon Cancer Center Epidemiology Consultation Core,http://www.cancer.iu.edu/research-trials/facilities/epi/index.shtml,united_states
Indiana University SoM Simon Cancer Center Transgenic & Knock-Out Mouse,http://www.cancer.iu.edu/research-trials/facilities/transgenic/index.shtml,united_states
Indiana University SoM Simon Cancer Center Clinical Pharmacology Analytical Core,http://www.cancer.iu.edu/research-trials/facilities/cpac/index.shtml,united_states
Indiana University Cardiovascular Ischemia and Vasculogenesis Core,http://vascularbiomed.medicine.iu.edu/resources/cardiovascular-ischemia-and-vasculogenesis-core/,united_states
Indiana University Simon Cancer Center - In Vivo Therapeutics Core,http://www.cancer.iu.edu/research-trials/facilities/in-vivo-core/index.shtml,united_states
Indiana University Simon Cancer Center - Bioinformatics Core,http://cancer.iu.edu/research-trials/facilities/bioinformatics/services.shtml,united_states
Indiana University SoM Simon Cancer Center Behavioral and Cancer Control Recruitment Core,http://www.cancer.iu.edu/research-trials/facilities/behavioral/index.shtml,united_states
Neuromics,http://www.neuromics.com/,united_states
PharmaCompare,http://www.pharmacompare.com/,united_states
Susan G. Komen Tissue Bank,http://komentissuebank.iu.edu/,united_states
Alper Biotech,http://www.alperbiotech.com/,united_states
Bioqual,http://www.bioqual.com,united_states
Champions Oncology,http://championsoncology.com,united_states
Clyde Biosciences,http://www.clydebio.com/,united_states
Catholic Health Initiatives Center for Translational Research,http://www.chiresearch.org/ctr,united_states
ImQuest BioSciences,http://imquestbio.com,united_states
Immunaccel,www.immunaccel.com,united_states
Johns Hopkins Medicine Department of Molecular and Comparative Pathobiology,http://www.hopkinsmedicine.org/mcp/research/,united_states
Johns Hopkins University SKCCC Experimental Irradiator Core,http://www.hopkinsmedicine.org/kimmel_cancer_center/research_clinical_trials/research/shared_resources/experimental_irradiator.html,united_states
MedStar Health Research Institute,http://www.medstarhealth.org/mhri,united_states
MyOmicsDx, Inc,http://www.myomicsdx.com/,united_states
NIH - National Institute of Diabetes and Digestive and Kidney Diseases - Laboratory of Genetics and Physiology,http://mammary.nih.gov/index.html,united_states
NIH NCI CCR - Laboratory of Cancer Biology and Genetics,https://ccr.cancer.gov/Laboratory-of-Cancer-Biology-and-Genetics,united_states
NantOmics,http://www.nantomics.com/,united_states
NexImmune, Inc.,http://www.neximmune.com/,united_states
Noble Life Sciences,http://www.noblelifesci.com/,united_states
Optimal Research,http://www.optimalsites.net/,united_states
Propagenix,http://www.propagenix.com/,united_states
PharmPoint Consulting,http://www.pharmpointconsulting.com,united_states
Personal Genome Diagnostics (PGDx),http://www.personalgenome.com/,united_states
REGENXBIO, Inc,http://www.regenxbio.com/,united_states
Reprocell,www.reprocell.com/en/,united_states
SV ChemBioTech,http://www.svchembiotech.com/,united_states
Sysmex Inostics,http://www.sysmex-inostics.com,united_states
SAB Biotherapeutics, Inc.,http://www.sabbiotherapeutics.com/,united_states
SAIC-Frederick,https://www.saic-frederick.com/,united_states
SequaLab LLC,http://www.sequalab.com/,united_states
Taconic Biosciences,http://www.taconic.com,united_states
Trophogen, Inc.,http://www.trophogen.com/,united_states
Trevigen,http://www.trevigen.com,united_states
Uniformed Services University of the Health Sciences CNRM Pre-Clinical Studies,https://www.usuhs.edu/cnrm/core6,united_states
Uniformed Services University of the Health Sciences CNRM Translational Imaging Core,https://www.usuhs.edu/cnrm/core3,united_states
University of Maryland Greendaum Cancer Center - High Throughput Screening,http://www.umgcc.org/,united_states
Univ. of Maryland Greenebaum Cancer Center,http://www.umgcc.org/,united_states
Westat,http://www.westat.com/,united_states
IDEXX,http://www.idexxbioresearch.eu  or  http://www.idexxanalytics.com,united_states
AxoSim Technologies,http://axosim.com/,united_states
Louisiana State University SoM SSSCC Cellular Immunology and Immune Metabolism Core (CIMC),https://www.medschool.lsuhsc.edu/cancer_center/cobre-cimc.aspx,united_states
Louisiana State University HSC Histopathology Research Lab,http://www.lsuhscshreveport.edu/Research/researchresources/histopathology/index,united_states
Louisiana Cancer Research Consortium Biospecimen Core,http://www.louisianacancercenter.org/research/shared-resources/biospecimen-core/,united_states
Louisiana Cancer Research Consortium - Cell Analysis/Immunology Core,http://www.louisianacancercenter.org/research/shared-resources/cell-analysisimmunology-core/,united_states
Louisiana State University HSC SoPH Louisiana Tumor Registry,http://sph.lsuhsc.edu/louisiana-tumor-registry,united_states
NuPotential, Inc.,http://www.nupotentialinc.com/,united_states
Pine Biotech, Inc.,http://pine-biotech.com/,united_states
Pennington Biomedical Research Center (Louisiana State University),https://www.pbrc.edu/,united_states
Advaita Bioinformatics,www.AdvaitaBio.com,united_states
A2IDEA, LLC,http://www.a2idea.com/,united_states
Asterand,http://www.asterandbio.com,united_states
Cayman Biomedical Research Institute,http://www.cabrimed.org,united_states
JV Biolabs,http://www.jvbiolabs.com,united_states
MI Bioresearch,http://www.mibioresearch.com/,united_states
MIR Preclinical Services,http://www.molecularimaging.com/,united_states
Northern Biomedical Research, Inc.,http://northernbiomedical.com/,united_states
PharmOptima,http://www.pharmoptima.com,united_states
TransPharm Preclinical Solutions,http://www.transpharmsite.com,united_states
University of Michigan, College of Pharmacy - Pharmacokinetics Core Laboratory,https://pharmacy.umich.edu/pkcore,united_states
University of Michigan Unit for Laboratory Animal Medicine (ULAM) In-vivo Animal Core (IVAC),http://medicine.umich.edu/medschool/research/office-research/unit-laboratory-animal-medicine-ulam/research-services/vivo-animal-core-ivac,united_states
Van Andel Research Institute - Small Animal Imaging Facility (SAIF),http://smallanimalimagingcore.vai.org/,united_states
Van Andel Research Institute - Pathology and Biorepository Core,http://pathologyandbiorepositorycore.vai.org/,united_states
Van Andel Research Institute Pathology and Biorepository Core,http://pathologyandbiorepositorycore.vai.org/,united_states
Van Andel Research Institute Small Animal Imaging Facility (SAIF),http://smallanimalimagingcore.vai.org/,united_states
Wayne State University Karmanos Cancer Institute Epidemiology Research Core,http://www.karmanos.org/ERC,united_states
Wayne State University Karmanos Cancer Institute Animal Model and Therapeutics Evaluation Core,http://www.karmanos.org/AmTec,united_states
Wayne State University Karmanos Cancer Institute Pharmacology Core,http://www.karmanos.org/Pharm,united_states
Wayne State University Karmanos Cancer Institute Biobanking and Correlation Sciences Core,http://www.karmanos.org/biobank,united_states
Wayne State University Karmanos Cancer Institute Behavioral and Field Research Core,http://www.karmanos.org/BFRC,united_states
Wayne State University Karmanos Cancer Institute Microscopy, Imaging and Cytometry Resources Core,http://www.karmanos.org/MICR,united_states
Wayne State University Karmanos Cancer Institute Biostatistics Core,http://www.karmanos.org/Biostats,united_states
Wayne State University Karmanos Cancer Institute Proteomics Core,http://www.karmanos.org/Proteomics,united_states
Abcodia,http://www.abcodia.com/,united_states
Abpro,http://www.abprobioresearch.com,united_states
Avastus Preclinical Services,http://www.avastusps.com/,united_states
AlphaGene,http://flockhart.virtualave.net/alphagene/AboutUs.htm,united_states
AllCells,http://www.allcells.com,united_states
Aiforia Inc.,www.aiforia.com,united_states
Blueprint Medicines,http://www.blueprintmedicines.com/,united_states
BWH/Harvard Cohorts Biorepository,http://www.partners.org/researchcores/tissue/BLOB.html,united_states
Brigham and Woman's Hospital Pathology Specimen Locator (PSL),http://www.brighamandwomens.org/Departments_and_Services/pathology/Research/Biospecimen.aspx?subID=submenu8,united_states
Boston Children’s Hospital Human Neuron Differentiation Service Core,https://childrenshospital.corefacilities.org/service_center/show_external/3496/human-neuron-differentiation-service-core,united_states
BIOARRAY Consulting,http://bioarray.us/,united_states
Boston Scientific - Boston Scientific, Research and Technology Center (RTC),http://www.bostonscientific.com/en-US/Home.html,united_states
Biomedical Research Models (Biomere),http://www.biomere.com/,united_states
Beth Israel Deaconess Medical Center Translational Cancer Imaging Facility (TCIF),http://www.bidmc.org/Research/Core-Facilities/TCIF.aspx,united_states
Beth Israel Deaconess Medical Center Preclinical Murine Pharmacogenetics Core,http://www.bidmc.org/Research/CoreFacilities/PreclinicalMurinePharmacogeneticsCore.aspx,united_states
Beth Israel Deaconess Medical Center Preclinical MRI Core,http://www.bidmc.org/Research/Departments/Radiology/Laboratories/Preclinical-MRI-Core-Facility.aspx,united_states
Beth Israel Deaconess Medical Center Mass Spectrometry Core,http://www.bidmcmassspec.org/,united_states
Baystate Health - Baystate Research Facility,https://www.baystatehealth.org/education-research/research/services-facilities/baystate-research-facility,united_states
Boston Children's Hospital/HMS/MIT Laboratory for Biomaterial and Drug Delivery (Kohane Lab),http://kohane.tch.harvard.edu/,united_states
Constellation Pharmaceuticals,http://www.constellationpharma.com/,united_states
C & L Basic Services,www.basichistologyservice.com,united_states
Cambridge Biomedical,http://www.cambridgebiomedical.com/,united_states
Cephrim Biosciences Inc,http://www.cephriminc.com/,united_states
Cancer Research Technology (CRT),http://www.cancertechnology.com/,united_states
Cell Signaling Technology,http://www.cellsignal.com,united_states
Charter Preclinical Services,http://www.charterpreclinical.com/,united_states
Dana Farber Cancer Institute	- Biospecimen Repository CoreSurvey and Data Management Core,http://surveycore.org/,united_states
Dicerna Pharmaceuticals,http://www.dicerna.com/,united_states
Dana Farber Cancer Institute	- Monoclonal Antibody Core,www.dfhcc.harvard.edu/core-facilities/monoclonal-antibody/,united_states
Dana Farber Cancer Institute	- Molecular Biology Core,http://mbcf.dfci.harvard.edu/,united_states
Dana Farber Cancer Institute	- Health Communication Core,www.healthcommcore.org ,united_states
Dana Farber Cancer Institute	- Flow Cytometry Core,http://flowcytometry.dfci.harvard.edu/,united_states
Dana Farber Cancer Institute	- Connell and O'Reilly Families Cell Manipulation Core,http://www.dfhcc.harvard.edu/core-facilities/cell-manipulation/,united_states
Dana Farber Cancer Institute	- Confocal and Light Microscopy Core,http://microscopy.dfci.harvard.edu/,united_states
Dana-Farber/Harvard Cancer Center,http://www.dfhcc.harvard.edu,united_states
DaVinci Biomedical Research Products, Inc.,http://www.davincibiomed.com/,united_states
EMD Serono,http://www.emdserono.com/en/index.html,united_states
Exiqon,http://www.exiqon.com/,united_states
Empiriko,http://www.empiriko.com/,united_states
Fluent BioSciences Inc,www.fluentbio.com,united_states
Hooke Laboratories,http://hookelabs.com/,united_states
Horizon Discovery,http://www.horizondiscovery.com,united_states
Harvard University - Wyss Institute for Biologically Inspired Engineering,http://wyss.harvard.edu,united_states
INOVOTION,www.inovotion.com,united_states
ImaBiotech,https://www.imabiotech.com/,united_states
Immunovia,http://immunovia.com/,united_states
ImmuneXcite, Inc.,http://immunexcite.com/,united_states
Javelin Biotech,,united_states
Koch Institute For Integrative Cancer Research - Swanson Biotechnology Center - Bioinformatics and Computing Core,http://ki.mit.edu/sbc/bioinformatics,united_states
Koch Institute for Integrative Cancer Research,http://ki.mit.edu/,united_states
MIT Whitehead Institute - Metabolite Profiling Core Facility,http://metabolomics.wi.mit.edu/,united_states
Massachusetts General Hospital - BioMEMS Resource Center (BMRC),http://www.biomemsrc.org/,united_states
NKT Therapeutics,http://www.nktrx.com/main_page.html,united_states
Nuclea Biotechnologies,http://www.nucleabiomarkers.com/index.html,united_states
Nereus Life Science,http://nereuslifesciences.com/,united_states
NeuroVasc Preclinical Services, Inc.,http://www.neurovascps.com/,united_states
Neo-Advent Technologies,http://neo-adventtec.com/,united_states
Northeastern University - Center for Translational NeuroImaging (CTNI),http://www.northeastern.edu/ctni/ctni1/,united_states
Olympus Biotech,http://olympusbiotech.com/,united_states
Oncogene Science,http://www.oncogene.com/ ,united_states
Oncodesign Biotechnology,http://www.oncodesign.com/,united_states
Perceptive Informatics,http://www.perceptive.com,united_states
Pharma Models,http://www.pharmamodels.net/,united_states
Quad Technologies,http://quadtechnologies.com/,united_states
Roche 454,http://www.454.com/,united_states
Syndax Pharmaceuticals,http://syndax.com/,united_states
SCIVAX,http://www.nanocultureplate.com ,united_states
Steepconsult Inc dba Arrayo,https://teamarrayo.com/agiledata/healthtech/,united_states
Taplin Biological Mass Spectrometry Facility,http://taplin.med.harvard.edu/,united_states
Toxikon,http://www.toxikon.com,united_states
TGA Sciences,http://www.tgasciences.com,united_states
Tufts University - Tufts Small Animal Imaging/Preclinical Testing Core,http://viceprovost.tufts.edu/corefacilities/core-facilities-service-centers/small-animal-imaging/,united_states
University of Massachussets Cancer Tissue and Tumor Bank,http://www.umassmed.edu/ccoe/core-services/tissue-and-tumor-bank/,united_states
Verastem, Inc.,http://www.verastem.com/,united_states
Woodland BioSciences,http://woodlandbiosciences.com/contact.asp,united_states
Zalicus,http://www.zalicus.com/,united_states
Agios,http://www.agios.com/,united_states
Apredica,http://www.apredica.com/,united_states
Barnes-Jewish Hospital/Washington University Siteman Cancer Center Immunomonitoring Laboratory (IML),http://chiips.wustl.edu/,united_states
Barnes-Jewish Hospital/Washington University Siteman Cancer Center Small Animal Cancer Imaging (SACI),https://siteman.wustl.edu/research/shared-resources-cores/small-animal-cancer-imaging-saci/,united_states
Barnes-Jewish Hospital/Washington University Siteman Cancer Center Proteomics Core,https://siteman.wustl.edu/research/shared-resources-cores/proteomics-shared-resource/,united_states
Barnes-Jewish Hospital/Washington University Siteman Biostatistics Shared Resource (SBSR),https://siteman.wustl.edu/research/shared-resources-cores/biostatistics-shared-resource-bsr/,united_states
Barnes-Jewish Hospital/Washington University Siteman Cancer Center - Center for Biomedical Informatics,http://cbmi.wustl.edu/,united_states
Barnes-Jewish Hospital/Washington University Siteman Cancer Center Biologic Therapy core,https://siteman.wustl.edu/research/shared-resources-cores/biologic-therapy-core-facility/,united_states
C-Path,http://cpathlab.com/,united_states
Eurofins Bioanalytical Services,https://www.eurofins.com/bioanalyticalservices,united_states
Eurofins Pharma Discovery Services – EPDS,https://www.eurofinsdiscoveryservices.com/,united_states
Midwest Research Institute (MRI),http://www.mriglobal.org,united_states
Pacific Biomarkers,http://www.pacbio.com,united_states
University of Kansas Cancer Center Biospecimen Repository Core,http://www.kumc.edu/school-of-medicine/biospecimen.html,united_states
University of Washington Siteman Cancer Center Tissue Procurement Core,https://wbn.wustl.edu/,united_states
Washington University in St. Louis SoM Mouse Embryonic Stem Cell Core,http://research.wustl.edu/Cores/AddUpdateCore/CoreRecords/Pages/32.aspx,united_states
Washington University in St. Louis SoM Zebrafish Facility,http://zebrafishfacility.wustl.edu/fee_schedule.html,united_states
Washington University Leukemia Biospecimen Repository,http://pathology.wustl.edu/research/cores/ltp/index.php,united_states
UC San Diego  Moores Cancer Center - Microscopy Core,http://cancer.ucsd.edu/research-training/shared-resources/microscopy/Pages/default.aspx,united_states
American Preclinical Services(APS), LLC,http://www.americanpreclinical.com/,united_states
Algos Preclinical Services,http://www.algosinc.com,united_states
Ascent Medical,http://www.ascentmed.com/index.php,united_states
B-MoGen Biotechnologies,www.bmogen.com,united_states
Bio-Techne,https://www.bio-techne.com,united_states
Courante Oncology,http://www.couranteoncology.com/,united_states
Cell Culture Company,http://cellculturecompany.com/,united_states
HealthPartners Research Foundation (HealthPartners Institute),https://www.healthpartners.com/institute/index.html,united_states
Integra Group,http://www.integracts.com/,united_states
Imanis Life Sciences,www.imanislife.com,united_states
Lifecore Biomedical,http://www.lifecore.com/,united_states
Minneapolis Veterans Affairs Health Care System,http://www.minneapolis.va.gov/,united_states
MVS Pacific,http://www.mvspacific.com/,united_states
University of Minnesota Preclinical Research Center,https://www.surgery.umn.edu/research/research-groups/experimental-surgical-services,united_states
University of Nebraska Medical Center-Eppley Cancer Center Molecular Biology and HTS Facility,http://www.unmc.edu/mbcl/default.html,united_states
Lake Immunogenics,http://www.lakeimmunogenics.com/,united_states
Biomedical Research Institute of New Mexico (BRINM),http://www.brinm.org/,united_states
Indica Labs,http://www.indicalab.com/,united_states
Molecular Pathology Laboratory Network,http://www.mplnet.com/,united_states
Senior Scientific, LLC,http://www.seniorscientific.com/,united_states
ACT Oncology,http://actoncology.com/,united_states
Beardsworth,http://www.beardsworth.com/,united_states
Cancer Genetics,http://www.cancergenetics.com/,united_states
CV Dynamics,http://www.cvdynamics.com/,united_states
Chemspace US,https://chem-space.com,united_states
Clinical Genomics Technologies Pty Ltd.,http://www.clinicalgenomics.com/index.php,united_states
ClinTech Research,http://www.clintechresearch.com,united_states
DermPathe Pharmaceuticals,http://www.dermpathe.com/,united_states
Enzon,http://enzon.com/,united_states
Expert Bioinformatics,http://expertbioinformatics.com/,united_states
Genesis Biotechnology Group,http://www.genesisbiotechgroup.com/,united_states
Global Clinical Trials (GCT),gctrials.com,united_states
Janssen Diagnostics, LLC,https://www.cellsearchruo.com,united_states
Mitra Biotech,http://www.mitrabiotech.com,united_states
OncoPath Genomics,http://www.oncopathgenomics.com/,united_states
Parabolic Drugs Ltd.,http://www.parabolicdrugs.com,united_states
PDS Life Sciences,http://www.pdslifesciences.com/,united_states
Peloton Advantage, LLC,http://www.pelotonadvantage.com/,united_states
Rutgers University RWJMS CINJ Flow Cytometry Core Facility,http://rwjms1.rwjms.rutgers.edu/flow/,united_states
RadPharm,http://radpharm.com/,united_states
Rutgers University  WIM Genomics Facility,https://www.waksman.rutgers.edu/genomics/home,united_states
Rutgers University  NJMS Histology Core Facility,http://njms.rutgers.edu/research/resources/histology/,united_states
Rutgers University CINJ Research Pharmacy,http://cinj.org/research/research-pharmacy,united_states
Rutgers University CINJ Preclinical Imaging Core,http://cinj.org/research/preclinical-imaging,united_states
Rutgers University CINJ Pharmacokinetics and Pharmacodynamics Core,http://cinj.org/research/pharmacokinetics-and-pharmacodynamics,united_states
Rutgers University CINJ Histopathology Core,http://cinj.org/research/histopathology,united_states
Rutgers University CINJ Genome Editing Core Facility,http://cinj.org/research/genome-editing-core-facility,united_states
Rutgers University CINJ Functional Genomics Core,http://cinj.org/research/functional-genomics,united_states
Rutgers University CINJ Biospecimen Repository Service,http://cinj.org/research/biospecimen-repository-service,united_states
Rutgers University CINJ Biometrics Core,http://cinj.org/research/biometrics,united_states
Rutgers University CINJ Biomedical Informatics,http://cinj.org/research/biomedical-informatics,united_states
Symbiotic Research,http://symbioticresearch.net,united_states
Taylor Technology,http://www.pharmanet.com/bioanalytical/html/taylor.html,united_states
Visikol Inc,visikol.com,united_states
Dartmouth Genomics Shared Resource,http://cancer.dartmouth.edu/res/genomics.html,united_states
Dartmouth-Hitchcock Norris Cotton Cancer Center Trace Element Analysis,http://sites.dartmouth.edu/teacore/,united_states
Samaritan Pharmaceuticals,http://www.samaritanpharma.com,united_states
Ausio Pharmaceuticals,http://www.ausiopharma.com/,united_states
Cleveland Clinic LRI Translational Research Core,http://www.lerner.ccf.org/services/translational/,united_states
Case Western Reserve University CCC Tissue Resources,http://cancer.case.edu/research/sharedresources/tissue/,united_states
Case Western Reserve University CCC Biostatistics & Bioinformatics,http://cancer.case.edu/research/sharedresources/biostatistics/,united_states
Case Western Reserve University CCC Behavioral Measurement,http://cancer.case.edu/research/sharedresources/behavior/,united_states
Case Western Reserve University CTSC Non-Clinical Pharmacology,http://casemed.case.edu/ctsc/cores/clinical_pharm.cfm,united_states
Case Western Reserve University Light Microscopy Imaging Core,http://casemed.case.edu/ctsc/cores/microscopy.cfm,united_states
CHTN Pediatric Division (Nationwide Children's Hospital),http://www.nationwidechildrens.org/biospecimen-core-resource-for-the-cancer-genome-atlas,united_states
CHTN Midwestern (The Ohio State University),https://htrn.osu.edu/Pages/Default.aspx,united_states
Comprehensive Cancer Center, The Ohio State University,http://cancer.osu.edu/research/cancerresearch/sharedresources/cto/services/pages/index.aspx,united_states
Case Comprehensive Cancer Center,http://cancer.case.edu,united_states
Cincinnati Children's Hospital Medical Center Comprehensive Mouse and Cancer Core,http://www.cincinnatichildrens.org/research/cores/mouse-core/default/,united_states
ChanTest,http://www.criverlabs.com,united_states
Cardinal Health,http://www.cardinalhealth.com/en/services/manufacturer/pharma-manufacturer/cardinal-health-specialty-solutions/business-solutions/healthcare-analytics/health-economics-and-outcomes-research.html/,united_states
ExonanoRNA, LLC,www.exonanorna.com,united_states
Nanobio Delivery Pharmaceutical Co.,http://www.nanobiousa.com/,united_states
Ohio State University Comprehensive Cancer Center Molecular Cytogenetics Shared Resource,http://cytogenetics.osu.edu,united_states
OncoSolutions LLC,www.oncosolutionsllc.com,united_states
Ohio State Leukemia Tissue Bank,http://cancer.osu.edu/research-and-education/shared-resources/leukemia-tissue-bank,united_states
Ohio State University Human Cancer Genetics Program,http://www.cancergenetics.med.ohio-state.edu,united_states
Remo Contract Research Organization,http://www.remo-cro.com/,united_states
Summa Health Akron City Hospital Summa Center for Preclinical Research and Surgical Skills Training,http://www.summahealth.org/research/research-at-summa/resources-for-researchers/summa-center-for-preclinical-research-and-skills-training,united_states
Solvay/Girindus,http://www.girindus.com,united_states
North Dakota State University The Center for Protease Research,http://www.centerforproteaseresearch.org/,united_states
PRACS Institute,http://www.pracs.com,united_states
Aldevron,http://www.aldevron.com,united_states
Couragen Biopharmaceutics LLC,,united_states
Genetica,http://www.celllineauthentication.com/,united_states
Global Vaccines, Inc.,http://www.globalvaccines.org/,united_states
Inanovate,http://www.inanovate.com/,united_states
ImmunoReagents,http://www.immunoreagents.com/,united_states
Inivata,http://www.inivata.com/,united_states
Opti-Mol Consulting, LLC,http://www.opti-mol.com/index.html,united_states
Powered Research, LLC,http://www.poweredresearch.com/,united_states
Rho,http://www.rhoworld.com/,united_states
Synchrony Labs, LLC,http://synchronylabs.com/,united_states
Statogen Consulting,http://www.statogen-consulting.com,united_states
The Hamner Institutes for Health Sciences,http://www.thehamner.org,united_states
University of North Carolina, Eshelman School of Pharmacy - Division of Molecular Pharmaceutics,https://pharmacy.unc.edu/divisions/moph/,united_states
Argos Therapeutics,http://www.argostherapeutics.com/,united_states
Altis Biosystems, Inc.,www.Altisbiosytems.com,united_states
Albert Einstein College of Medicine YU Rodent Behavioral Evaluation,http://www.einstein.yu.edu/research/shared-facilities/cores/49/rodent-behavioral-evaluation/,united_states
Albert Einstein College of Medicine YU MicroPET Core,http://www.einstein.yu.edu/research/shared-facilities/cores/24/micropet-facility/,united_states
Albany College of Pharmacy and Health Sciences Pharmaceutical Research Institute,http://pri-albany.org/,united_states
BOC Sciences,http://www.bocsci.com,united_states
Burke Medical Research Institute Spinal Cord Injury Core,http://www.burke.org/research/research-focus/spinal-cord-injury-core,united_states
BARC Global Central Laboratory,http://www.barclab.com/,united_states
Balthasar Laboratory,http://www.acsu.buffalo.edu/~jb/,united_states
Buffalo BioLabs,http://www.buffalobiolabs.com/,united_states
Creative Animodel,https://www.creative-animodel.com/,united_states
Columbia University Medical Center HICCC Biostatistics Core,http://www.hiccc.columbia.edu/research/sharedresources/biostatistics,united_states
Columbia University Medical Center HICCC Biomarkers Core,http://www.hiccc.columbia.edu/research/sharedresources/biomarkers,united_states
Central New York Research Corporation (CNYRC),https://cnyrc.org/,united_states
Creative Enzymes,http://www.creative-enzymes.com/,united_states
Columbia University Medical Center HICCC Radiation Research Core Facility,http://www.hiccc.columbia.edu/research/sharedresources/radiation,united_states
Cold Spring Harbor Laboratory,http://www.cshl.edu/,united_states
Creative Proteomics,http://www.creative-proteomics.com,united_states
Columbia University Medical Center HICCC Transgenic Mouse Core,http://www.hiccc.columbia.edu/research/sharedresources/transgenic,united_states
Columbia University HICCC Genomics Technologies Core,http://www.hiccc.columbia.edu/research/sharedresources/genomics,united_states
Columbia University IICTR Clinical Research Resource,http://irvinginstitute.columbia.edu/resources/clinical_home.html,united_states
Envol Biomedical,www.envolbio.com,united_states
HistoWiz,https://histowiz.com/,united_states
Health Research, Inc. (HRI),https://www.healthresearch.org/,united_states
KGK Synergize,http://www.kgksynergize.com,united_states
Koch Institute For Integrative Cancer Research - Swanson Biotechnology Center - Animal Imaging and Preclinical Testing,http://ki.mit.edu/sbc/aipt,united_states
METIS Biotechnologies,http://www.metislabs.com,united_states
METIS Labs,http://metislabs.com,united_states
New York University SoM Experimental Animal and Exposure Core,http://www.med.nyu.edu/ocs/experimental-animal-exposure,united_states
National Health Research Institutes Laboratory Animal Center,http://lac.nhri.org.tw/e_index.php,united_states
Polymedco,http://www.polymedco.com/,united_states
Pulmokine, Inc,http://pulmokine.net/,united_states
Porter Pharmaceutical Services,http://www.porterpharma.com,united_states
Qmetrics Technologies,http://www.qmetricstech.com,united_states
RxUSA,http://rxusa.com/,united_states
